Key:Lower:Value:Upper:Fixed:Stale:Domain,
(311,68):0:-0.0:1:False:False:Binary
(311,69):0:-0.0:1:False:False:Binary
(311,70):0:1.0:1:False:False:Binary
(311,71):0:-0.0:1:False:False:Binary
(311,72):0:1.0:1:False:False:Binary
(311,73):0:-0.0:1:False:False:Binary
(311,74):0:-0.0:1:False:False:Binary
(311,75):0:1.0:1:False:False:Binary
(311,76):0:-0.0:1:False:False:Binary
(311,77):0:-0.0:1:False:False:Binary
(311,78):0:-0.0:1:False:False:Binary
(311,79):0:-0.0:1:False:False:Binary
(311,80):0:-0.0:1:False:False:Binary
(311,81):0:-0.0:1:False:False:Binary
(311,82):0:-0.0:1:False:False:Binary
(311,83):0:-0.0:1:False:False:Binary
(311,84):0:-0.0:1:False:False:Binary
(311,85):0:-0.0:1:False:False:Binary
(311,86):0:-0.0:1:False:False:Binary
(311,87):0:-0.0:1:False:False:Binary
(311,88):0:-0.0:1:False:False:Binary
(311,89):0:0:1:True:True:Binary
(311,90):0:0:1:True:True:Binary
(311,91):0:0:1:True:True:Binary
(311,92):0:0:1:True:True:Binary
(311,93):0:0:1:True:True:Binary
(311,94):0:0:1:True:True:Binary
(311,95):0:0:1:True:True:Binary
(311,96):0:0:1:True:True:Binary
(312,1):0:0:1:True:True:Binary
(312,2):0:0:1:True:True:Binary
(312,3):0:1.0:1:False:False:Binary
(312,4):0:-0.0:1:False:False:Binary
(312,5):0:1.0:1:False:False:Binary
(312,6):0:-0.0:1:False:False:Binary
(312,7):0:-0.0:1:False:False:Binary
(312,8):0:1.0:1:False:False:Binary
(312,9):0:1.0:1:False:False:Binary
(312,10):0:1.0:1:False:False:Binary
(312,11):0:1.0:1:False:False:Binary
(312,12):0:-0.0:1:False:False:Binary
(312,13):0:-0.0:1:False:False:Binary
(312,14):0:-0.0:1:False:False:Binary
(312,15):0:-0.0:1:False:False:Binary
(312,16):0:1.0:1:False:False:Binary
(312,17):0:1.0:1:False:False:Binary
(312,18):0:1.0:1:False:False:Binary
(312,19):0:-0.0:1:False:False:Binary
(312,20):0:-0.0:1:False:False:Binary
(312,21):0:1.0:1:False:False:Binary
(312,22):0:1.0:1:False:False:Binary
(312,23):0:-0.0:1:False:False:Binary
(312,24):0:1.0:1:False:False:Binary
(312,25):0:1.0:1:False:False:Binary
(312,26):0:1.0:1:False:False:Binary
(312,27):0:1.0:1:False:False:Binary
(312,28):0:-0.0:1:False:False:Binary
(312,29):0:1.0:1:False:False:Binary
(312,30):0:1.0:1:False:False:Binary
(312,31):0:1.0:1:False:False:Binary
(312,32):0:1.0:1:False:False:Binary
(312,33):0:1.0:1:False:False:Binary
(312,34):0:-0.0:1:False:False:Binary
(312,35):0:1.0:1:False:False:Binary
(312,36):0:1.0:1:False:False:Binary
(312,37):0:1.0:1:False:False:Binary
(312,38):0:1.0:1:False:False:Binary
(312,39):0:1.0:1:False:False:Binary
(312,40):0:1.0:1:False:False:Binary
(312,41):0:-0.0:1:False:False:Binary
(312,42):0:1.0:1:False:False:Binary
(312,43):0:-0.0:1:False:False:Binary
(312,44):0:1.0:1:False:False:Binary
(312,45):0:-0.0:1:False:False:Binary
(312,46):0:-0.0:1:False:False:Binary
(312,47):0:-0.0:1:False:False:Binary
(312,48):0:1.0:1:False:False:Binary
(312,49):0:1.0:1:False:False:Binary
(312,50):0:1.0:1:False:False:Binary
(312,51):0:1.0:1:False:False:Binary
(312,52):0:1.0:1:False:False:Binary
(312,53):0:1.0:1:False:False:Binary
(312,54):0:1.0:1:False:False:Binary
(312,55):0:1.0:1:False:False:Binary
(312,56):0:1.0:1:False:False:Binary
(312,57):0:-0.0:1:False:False:Binary
(312,58):0:1.0:1:False:False:Binary
(312,59):0:1.0:1:False:False:Binary
(312,60):0:1.0:1:False:False:Binary
(312,61):0:1.0:1:False:False:Binary
(312,62):0:-0.0:1:False:False:Binary
(312,63):0:-0.0:1:False:False:Binary
(312,64):0:1.0:1:False:False:Binary
(312,65):0:1.0:1:False:False:Binary
(312,66):0:1.0:1:False:False:Binary
(312,67):0:1.0:1:False:False:Binary
(312,68):0:1.0:1:False:False:Binary
(312,69):0:-0.0:1:False:False:Binary
(312,70):0:1.0:1:False:False:Binary
(312,71):0:1.0:1:False:False:Binary
(312,72):0:1.0:1:False:False:Binary
(312,73):0:1.0:1:False:False:Binary
(312,74):0:1.0:1:False:False:Binary
(312,75):0:1.0:1:False:False:Binary
(312,76):0:1.0:1:False:False:Binary
(312,77):0:-0.0:1:False:False:Binary
(312,78):0:-0.0:1:False:False:Binary
(312,79):0:-0.0:1:False:False:Binary
(312,80):0:1.0:1:False:False:Binary
(312,81):0:-0.0:1:False:False:Binary
(312,82):0:-0.0:1:False:False:Binary
(312,83):0:-0.0:1:False:False:Binary
(312,84):0:1.0:1:False:False:Binary
(312,85):0:-0.0:1:False:False:Binary
(312,86):0:-0.0:1:False:False:Binary
(312,87):0:1.0:1:False:False:Binary
(312,88):0:-0.0:1:False:False:Binary
(312,89):0:1.0:1:False:False:Binary
(312,90):0:1.0:1:False:False:Binary
(312,91):0:1.0:1:False:False:Binary
(312,92):0:1.0:1:False:False:Binary
(312,93):0:-0.0:1:False:False:Binary
(312,94):0:1.0:1:False:False:Binary
(312,95):0:0:1:True:True:Binary
(312,96):0:0:1:True:True:Binary
(313,1):0:0:1:True:True:Binary
(313,2):0:0:1:True:True:Binary
(313,3):0:0:1:True:True:Binary
(313,4):0:0:1:True:True:Binary
(313,5):0:1.0:1:False:False:Binary
(313,6):0:1.0:1:False:False:Binary
(313,7):0:-0.0:1:False:False:Binary
(313,8):0:-0.0:1:False:False:Binary
(313,9):0:-0.0:1:False:False:Binary
(313,10):0:-0.0:1:False:False:Binary
(313,11):0:-0.0:1:False:False:Binary
(313,12):0:-0.0:1:False:False:Binary
(313,13):0:1.0:1:False:False:Binary
(313,14):0:-0.0:1:False:False:Binary
(313,15):0:-0.0:1:False:False:Binary
(313,16):0:-0.0:1:False:False:Binary
(313,17):0:-0.0:1:False:False:Binary
(313,18):0:-0.0:1:False:False:Binary
(313,19):0:-0.0:1:False:False:Binary
(313,20):0:-0.0:1:False:False:Binary
(313,21):0:-0.0:1:False:False:Binary
(313,22):0:-0.0:1:False:False:Binary
(313,23):0:1.0:1:False:False:Binary
(313,24):0:-0.0:1:False:False:Binary
(313,25):0:-0.0:1:False:False:Binary
(313,26):0:-0.0:1:False:False:Binary
(313,27):0:-0.0:1:False:False:Binary
(313,28):0:-0.0:1:False:False:Binary
(313,29):0:-0.0:1:False:False:Binary
(313,30):0:1.0:1:False:False:Binary
(313,31):0:-0.0:1:False:False:Binary
(313,32):0:1.0:1:False:False:Binary
(313,33):0:1.0:1:False:False:Binary
(313,34):0:-0.0:1:False:False:Binary
(313,35):0:1.0:1:False:False:Binary
(313,36):0:1.0:1:False:False:Binary
(313,37):0:1.0:1:False:False:Binary
(313,38):0:-0.0:1:False:False:Binary
(313,39):0:1.0:1:False:False:Binary
(313,40):0:-0.0:1:False:False:Binary
(313,41):0:-0.0:1:False:False:Binary
(313,42):0:-0.0:1:False:False:Binary
(313,43):0:-0.0:1:False:False:Binary
(313,44):0:1.0:1:False:False:Binary
(313,45):0:1.0:1:False:False:Binary
(313,46):0:-0.0:1:False:False:Binary
(313,47):0:1.0:1:False:False:Binary
(313,48):0:-0.0:1:False:False:Binary
(313,49):0:-0.0:1:False:False:Binary
(313,50):0:1.0:1:False:False:Binary
(313,51):0:-0.0:1:False:False:Binary
(313,52):0:1.0:1:False:False:Binary
(313,53):0:1.0:1:False:False:Binary
(313,54):0:1.0:1:False:False:Binary
(313,55):0:1.0:1:False:False:Binary
(313,56):0:1.0:1:False:False:Binary
(313,57):0:1.0:1:False:False:Binary
(313,58):0:-0.0:1:False:False:Binary
(313,59):0:1.0:1:False:False:Binary
(313,60):0:1.0:1:False:False:Binary
(313,61):0:-0.0:1:False:False:Binary
(313,62):0:-0.0:1:False:False:Binary
(313,63):0:1.0:1:False:False:Binary
(313,64):0:-0.0:1:False:False:Binary
(313,65):0:-0.0:1:False:False:Binary
(313,66):0:1.0:1:False:False:Binary
(313,67):0:1.0:1:False:False:Binary
(313,68):0:1.0:1:False:False:Binary
(313,69):0:1.0:1:False:False:Binary
(313,70):0:1.0:1:False:False:Binary
(313,71):0:-0.0:1:False:False:Binary
(313,72):0:1.0:1:False:False:Binary
(313,73):0:-0.0:1:False:False:Binary
(313,74):0:-0.0:1:False:False:Binary
(313,75):0:1.0:1:False:False:Binary
(313,76):0:-0.0:1:False:False:Binary
(313,77):0:1.0:1:False:False:Binary
(313,78):0:-0.0:1:False:False:Binary
(313,79):0:-0.0:1:False:False:Binary
(313,80):0:1.0:1:False:False:Binary
(313,81):0:-0.0:1:False:False:Binary
(313,82):0:1.0:1:False:False:Binary
(313,83):0:1.0:1:False:False:Binary
(313,84):0:-0.0:1:False:False:Binary
(313,85):0:-0.0:1:False:False:Binary
(313,86):0:1.0:1:False:False:Binary
(313,87):0:1.0:1:False:False:Binary
(313,88):0:1.0:1:False:False:Binary
(313,89):0:-0.0:1:False:False:Binary
(313,90):0:0:1:True:True:Binary
(313,91):0:0:1:True:True:Binary
(313,92):0:0:1:True:True:Binary
(313,93):0:0:1:True:True:Binary
(313,94):0:0:1:True:True:Binary
(313,95):0:0:1:True:True:Binary
(313,96):0:0:1:True:True:Binary
(314,1):0:0:1:True:True:Binary
(314,2):0:-0.0:1:False:False:Binary
(314,3):0:1.0:1:False:False:Binary
(314,4):0:-0.0:1:False:False:Binary
(314,5):0:-0.0:1:False:False:Binary
(314,6):0:1.0:1:False:False:Binary
(314,7):0:1.0:1:False:False:Binary
(314,8):0:-0.0:1:False:False:Binary
(314,9):0:1.0:1:False:False:Binary
(314,10):0:1.0:1:False:False:Binary
(314,11):0:1.0:1:False:False:Binary
(314,12):0:1.0:1:False:False:Binary
(314,13):0:-0.0:1:False:False:Binary
(314,14):0:1.0:1:False:False:Binary
(314,15):0:1.0:1:False:False:Binary
(314,16):0:1.0:1:False:False:Binary
(314,17):0:-0.0:1:False:False:Binary
(314,18):0:-0.0:1:False:False:Binary
(314,19):0:1.0:1:False:False:Binary
(314,20):0:1.0:1:False:False:Binary
(314,21):0:1.0:1:False:False:Binary
(314,22):0:1.0:1:False:False:Binary
(314,23):0:1.0:1:False:False:Binary
(314,24):0:1.0:1:False:False:Binary
(314,25):0:1.0:1:False:False:Binary
(314,26):0:-0.0:1:False:False:Binary
(314,27):0:1.0:1:False:False:Binary
(314,28):0:-0.0:1:False:False:Binary
(314,29):0:1.0:1:False:False:Binary
(314,30):0:1.0:1:False:False:Binary
(314,31):0:-0.0:1:False:False:Binary
(314,32):0:-0.0:1:False:False:Binary
(314,33):0:-0.0:1:False:False:Binary
(314,34):0:-0.0:1:False:False:Binary
(314,35):0:1.0:1:False:False:Binary
(314,36):0:1.0:1:False:False:Binary
(314,37):0:1.0:1:False:False:Binary
(314,38):0:-0.0:1:False:False:Binary
(314,39):0:1.0:1:False:False:Binary
(314,40):0:-0.0:1:False:False:Binary
(314,41):0:1.0:1:False:False:Binary
(314,42):0:-0.0:1:False:False:Binary
(314,43):0:-0.0:1:False:False:Binary
(314,44):0:1.0:1:False:False:Binary
(314,45):0:1.0:1:False:False:Binary
(314,46):0:-0.0:1:False:False:Binary
(314,47):0:-0.0:1:False:False:Binary
(314,48):0:-0.0:1:False:False:Binary
(314,49):0:1.0:1:False:False:Binary
(314,50):0:1.0:1:False:False:Binary
(314,51):0:-0.0:1:False:False:Binary
(314,52):0:1.0:1:False:False:Binary
(314,53):0:1.0:1:False:False:Binary
(314,54):0:-0.0:1:False:False:Binary
(314,55):0:1.0:1:False:False:Binary
(314,56):0:-0.0:1:False:False:Binary
(314,57):0:-0.0:1:False:False:Binary
(314,58):0:1.0:1:False:False:Binary
(314,59):0:1.0:1:False:False:Binary
(314,60):0:1.0:1:False:False:Binary
(314,61):0:1.0:1:False:False:Binary
(314,62):0:1.0:1:False:False:Binary
(314,63):0:1.0:1:False:False:Binary
(314,64):0:1.0:1:False:False:Binary
(314,65):0:-0.0:1:False:False:Binary
(314,66):0:-0.0:1:False:False:Binary
(314,67):0:-0.0:1:False:False:Binary
(314,68):0:1.0:1:False:False:Binary
(314,69):0:-0.0:1:False:False:Binary
(314,70):0:1.0:1:False:False:Binary
(314,71):0:-0.0:1:False:False:Binary
(314,72):0:1.0:1:False:False:Binary
(314,73):0:-0.0:1:False:False:Binary
(314,74):0:-0.0:1:False:False:Binary
(314,75):0:1.0:1:False:False:Binary
(314,76):0:-0.0:1:False:False:Binary
(314,77):0:-0.0:1:False:False:Binary
(314,78):0:-0.0:1:False:False:Binary
(314,79):0:-0.0:1:False:False:Binary
(314,80):0:1.0:1:False:False:Binary
(314,81):0:-0.0:1:False:False:Binary
(314,82):0:-0.0:1:False:False:Binary
(314,83):0:1.0:1:False:False:Binary
(314,84):0:-0.0:1:False:False:Binary
(314,85):0:-0.0:1:False:False:Binary
(314,86):0:1.0:1:False:False:Binary
(314,87):0:1.0:1:False:False:Binary
(314,88):0:1.0:1:False:False:Binary
(314,89):0:1.0:1:False:False:Binary
(314,90):0:0:1:True:True:Binary
(314,91):0:0:1:True:True:Binary
(314,92):0:0:1:True:True:Binary
(314,93):0:0:1:True:True:Binary
(314,94):0:0:1:True:True:Binary
(314,95):0:0:1:True:True:Binary
(314,96):0:0:1:True:True:Binary
(315,1):0:0:1:True:True:Binary
(315,2):0:0:1:True:True:Binary
(315,3):0:0:1:True:True:Binary
(315,4):0:0:1:True:True:Binary
(315,5):0:0:1:True:True:Binary
(315,6):0:0:1:True:True:Binary
(315,7):0:0:1:True:True:Binary
(315,8):0:1.0:1:False:False:Binary
(315,9):0:1.0:1:False:False:Binary
(315,10):0:1.0:1:False:False:Binary
(315,11):0:-0.0:1:False:False:Binary
(315,12):0:-0.0:1:False:False:Binary
(315,13):0:-0.0:1:False:False:Binary
(315,14):0:1.0:1:False:False:Binary
(315,15):0:1.0:1:False:False:Binary
(315,16):0:-0.0:1:False:False:Binary
(315,17):0:-0.0:1:False:False:Binary
(315,18):0:1.0:1:False:False:Binary
(315,19):0:1.0:1:False:False:Binary
(315,20):0:1.0:1:False:False:Binary
(315,21):0:-0.0:1:False:False:Binary
(315,22):0:1.0:1:False:False:Binary
(315,23):0:1.0:1:False:False:Binary
(315,24):0:-0.0:1:False:False:Binary
(315,25):0:-0.0:1:False:False:Binary
(315,26):0:-0.0:1:False:False:Binary
(315,27):0:1.0:1:False:False:Binary
(315,28):0:1.0:1:False:False:Binary
(315,29):0:-0.0:1:False:False:Binary
(315,30):0:-0.0:1:False:False:Binary
(315,31):0:1.0:1:False:False:Binary
(315,32):0:1.0:1:False:False:Binary
(315,33):0:1.0:1:False:False:Binary
(315,34):0:1.0:1:False:False:Binary
(315,35):0:1.0:1:False:False:Binary
(315,36):0:1.0:1:False:False:Binary
(315,37):0:1.0:1:False:False:Binary
(315,38):0:1.0:1:False:False:Binary
(315,39):0:1.0:1:False:False:Binary
(315,40):0:1.0:1:False:False:Binary
(315,41):0:1.0:1:False:False:Binary
(315,42):0:1.0:1:False:False:Binary
(315,43):0:1.0:1:False:False:Binary
(315,44):0:1.0:1:False:False:Binary
(315,45):0:1.0:1:False:False:Binary
(315,46):0:1.0:1:False:False:Binary
(315,47):0:1.0:1:False:False:Binary
(315,48):0:1.0:1:False:False:Binary
(315,49):0:1.0:1:False:False:Binary
(315,50):0:1.0:1:False:False:Binary
(315,51):0:1.0:1:False:False:Binary
(315,52):0:1.0:1:False:False:Binary
(315,53):0:1.0:1:False:False:Binary
(315,54):0:1.0:1:False:False:Binary
(315,55):0:1.0:1:False:False:Binary
(315,56):0:1.0:1:False:False:Binary
(315,57):0:1.0:1:False:False:Binary
(315,58):0:1.0:1:False:False:Binary
(315,59):0:1.0:1:False:False:Binary
(315,60):0:1.0:1:False:False:Binary
(315,61):0:1.0:1:False:False:Binary
(315,62):0:1.0:1:False:False:Binary
(315,63):0:1.0:1:False:False:Binary
(315,64):0:1.0:1:False:False:Binary
(315,65):0:1.0:1:False:False:Binary
(315,66):0:1.0:1:False:False:Binary
(315,67):0:1.0:1:False:False:Binary
(315,68):0:1.0:1:False:False:Binary
(315,69):0:1.0:1:False:False:Binary
(315,70):0:1.0:1:False:False:Binary
(315,71):0:1.0:1:False:False:Binary
(315,72):0:1.0:1:False:False:Binary
(315,73):0:1.0:1:False:False:Binary
(315,74):0:1.0:1:False:False:Binary
(315,75):0:1.0:1:False:False:Binary
(315,76):0:1.0:1:False:False:Binary
(315,77):0:1.0:1:False:False:Binary
(315,78):0:-0.0:1:False:False:Binary
(315,79):0:1.0:1:False:False:Binary
(315,80):0:1.0:1:False:False:Binary
(315,81):0:1.0:1:False:False:Binary
(315,82):0:1.0:1:False:False:Binary
(315,83):0:1.0:1:False:False:Binary
(315,84):0:1.0:1:False:False:Binary
(315,85):0:1.0:1:False:False:Binary
(315,86):0:1.0:1:False:False:Binary
(315,87):0:1.0:1:False:False:Binary
(315,88):0:1.0:1:False:False:Binary
(315,89):0:1.0:1:False:False:Binary
(315,90):0:1.0:1:False:False:Binary
(315,91):0:1.0:1:False:False:Binary
(315,92):0:1.0:1:False:False:Binary
(315,93):0:1.0:1:False:False:Binary
(315,94):0:1.0:1:False:False:Binary
(315,95):0:1.0:1:False:False:Binary
(315,96):0:0:1:True:True:Binary
(316,1):0:0:1:True:True:Binary
(316,2):0:1.0:1:False:False:Binary
(316,3):0:-0.0:1:False:False:Binary
(316,4):0:1.0:1:False:False:Binary
(316,5):0:-0.0:1:False:False:Binary
(316,6):0:-0.0:1:False:False:Binary
(316,7):0:-0.0:1:False:False:Binary
(316,8):0:-0.0:1:False:False:Binary
(316,9):0:-0.0:1:False:False:Binary
(316,10):0:-0.0:1:False:False:Binary
(316,11):0:-0.0:1:False:False:Binary
(316,12):0:1.0:1:False:False:Binary
(316,13):0:-0.0:1:False:False:Binary
(316,14):0:1.0:1:False:False:Binary
(316,15):0:-0.0:1:False:False:Binary
(316,16):0:-0.0:1:False:False:Binary
(316,17):0:1.0:1:False:False:Binary
(316,18):0:-0.0:1:False:False:Binary
(316,19):0:-0.0:1:False:False:Binary
(316,20):0:-0.0:1:False:False:Binary
(316,21):0:-0.0:1:False:False:Binary
(316,22):0:-0.0:1:False:False:Binary
(316,23):0:-0.0:1:False:False:Binary
(316,24):0:-0.0:1:False:False:Binary
(316,25):0:-0.0:1:False:False:Binary
(316,26):0:-0.0:1:False:False:Binary
(316,27):0:-0.0:1:False:False:Binary
(316,28):0:-0.0:1:False:False:Binary
(316,29):0:-0.0:1:False:False:Binary
(316,30):0:-0.0:1:False:False:Binary
(316,31):0:-0.0:1:False:False:Binary
(316,32):0:1.0:1:False:False:Binary
(316,33):0:-0.0:1:False:False:Binary
(316,34):0:1.0:1:False:False:Binary
(316,35):0:-0.0:1:False:False:Binary
(316,36):0:1.0:1:False:False:Binary
(316,37):0:1.0:1:False:False:Binary
(316,38):0:1.0:1:False:False:Binary
(316,39):0:1.0:1:False:False:Binary
(316,40):0:-0.0:1:False:False:Binary
(316,41):0:1.0:1:False:False:Binary
(316,42):0:1.0:1:False:False:Binary
(316,43):0:1.0:1:False:False:Binary
(316,44):0:1.0:1:False:False:Binary
(316,45):0:-0.0:1:False:False:Binary
(316,46):0:1.0:1:False:False:Binary
(316,47):0:1.0:1:False:False:Binary
(316,48):0:-0.0:1:False:False:Binary
(316,49):0:-0.0:1:False:False:Binary
(316,50):0:-0.0:1:False:False:Binary
(316,51):0:-0.0:1:False:False:Binary
(316,52):0:1.0:1:False:False:Binary
(316,53):0:-0.0:1:False:False:Binary
(316,54):0:1.0:1:False:False:Binary
(316,55):0:-0.0:1:False:False:Binary
(316,56):0:-0.0:1:False:False:Binary
(316,57):0:-0.0:1:False:False:Binary
(316,58):0:-0.0:1:False:False:Binary
(316,59):0:1.0:1:False:False:Binary
(316,60):0:-0.0:1:False:False:Binary
(316,61):0:-0.0:1:False:False:Binary
(316,62):0:-0.0:1:False:False:Binary
(316,63):0:1.0:1:False:False:Binary
(316,64):0:1.0:1:False:False:Binary
(316,65):0:1.0:1:False:False:Binary
(316,66):0:1.0:1:False:False:Binary
(316,67):0:-0.0:1:False:False:Binary
(316,68):0:-0.0:1:False:False:Binary
(316,69):0:1.0:1:False:False:Binary
(316,70):0:1.0:1:False:False:Binary
(316,71):0:1.0:1:False:False:Binary
(316,72):0:-0.0:1:False:False:Binary
(316,73):0:1.0:1:False:False:Binary
(316,74):0:1.0:1:False:False:Binary
(316,75):0:1.0:1:False:False:Binary
(316,76):0:1.0:1:False:False:Binary
(316,77):0:-0.0:1:False:False:Binary
(316,78):0:-0.0:1:False:False:Binary
(316,79):0:-0.0:1:False:False:Binary
(316,80):0:1.0:1:False:False:Binary
(316,81):0:1.0:1:False:False:Binary
(316,82):0:1.0:1:False:False:Binary
(316,83):0:-0.0:1:False:False:Binary
(316,84):0:1.0:1:False:False:Binary
(316,85):0:-0.0:1:False:False:Binary
(316,86):0:0.0:1:False:False:Binary
(316,87):0:1.0:1:False:False:Binary
(316,88):0:1.0:1:False:False:Binary
(316,89):0:1.0:1:False:False:Binary
(316,90):0:-0.0:1:False:False:Binary
(316,91):0:1.0:1:False:False:Binary
(316,92):0:1.0:1:False:False:Binary
(316,93):0:1.0:1:False:False:Binary
(316,94):0:1.0:1:False:False:Binary
(316,95):0:0:1:True:True:Binary
(316,96):0:0:1:True:True:Binary
(317,1):0:0:1:True:True:Binary
(317,2):0:0:1:True:True:Binary
(317,3):0:0:1:True:True:Binary
(317,4):0:-0.0:1:False:False:Binary
(317,5):0:-0.0:1:False:False:Binary
(317,6):0:1.0:1:False:False:Binary
(317,7):0:1.0:1:False:False:Binary
(317,8):0:-0.0:1:False:False:Binary
(317,9):0:-0.0:1:False:False:Binary
(317,10):0:-0.0:1:False:False:Binary
(317,11):0:1.0:1:False:False:Binary
(317,12):0:-0.0:1:False:False:Binary
(317,13):0:1.0:1:False:False:Binary
(317,14):0:-0.0:1:False:False:Binary
(317,15):0:1.0:1:False:False:Binary
(317,16):0:1.0:1:False:False:Binary
(317,17):0:1.0:1:False:False:Binary
(317,18):0:0.0:1:False:False:Binary
(317,19):0:-0.0:1:False:False:Binary
(317,20):0:-0.0:1:False:False:Binary
(317,21):0:1.0:1:False:False:Binary
(317,22):0:1.0:1:False:False:Binary
(317,23):0:-0.0:1:False:False:Binary
(317,24):0:1.0:1:False:False:Binary
(317,25):0:1.0:1:False:False:Binary
(317,26):0:-0.0:1:False:False:Binary
(317,27):0:-0.0:1:False:False:Binary
(317,28):0:1.0:1:False:False:Binary
(317,29):0:1.0:1:False:False:Binary
(317,30):0:1.0:1:False:False:Binary
(317,31):0:1.0:1:False:False:Binary
(317,32):0:1.0:1:False:False:Binary
(317,33):0:1.0:1:False:False:Binary
(317,34):0:1.0:1:False:False:Binary
(317,35):0:1.0:1:False:False:Binary
(317,36):0:1.0:1:False:False:Binary
(317,37):0:1.0:1:False:False:Binary
(317,38):0:1.0:1:False:False:Binary
(317,39):0:1.0:1:False:False:Binary
(317,40):0:1.0:1:False:False:Binary
(317,41):0:1.0:1:False:False:Binary
(317,42):0:-0.0:1:False:False:Binary
(317,43):0:1.0:1:False:False:Binary
(317,44):0:1.0:1:False:False:Binary
(317,45):0:1.0:1:False:False:Binary
(317,46):0:1.0:1:False:False:Binary
(317,47):0:-0.0:1:False:False:Binary
(317,48):0:-0.0:1:False:False:Binary
(317,49):0:1.0:1:False:False:Binary
(317,50):0:1.0:1:False:False:Binary
(317,51):0:1.0:1:False:False:Binary
(317,52):0:1.0:1:False:False:Binary
(317,53):0:-0.0:1:False:False:Binary
(317,54):0:1.0:1:False:False:Binary
(317,55):0:1.0:1:False:False:Binary
(317,56):0:-0.0:1:False:False:Binary
(317,57):0:1.0:1:False:False:Binary
(317,58):0:1.0:1:False:False:Binary
(317,59):0:1.0:1:False:False:Binary
(317,60):0:1.0:1:False:False:Binary
(317,61):0:1.0:1:False:False:Binary
(317,62):0:-0.0:1:False:False:Binary
(317,63):0:-0.0:1:False:False:Binary
(317,64):0:-0.0:1:False:False:Binary
(317,65):0:-0.0:1:False:False:Binary
(317,66):0:1.0:1:False:False:Binary
(317,67):0:-0.0:1:False:False:Binary
(317,68):0:1.0:1:False:False:Binary
(317,69):0:1.0:1:False:False:Binary
(317,70):0:1.0:1:False:False:Binary
(317,71):0:1.0:1:False:False:Binary
(317,72):0:1.0:1:False:False:Binary
(317,73):0:-0.0:1:False:False:Binary
(317,74):0:-0.0:1:False:False:Binary
(317,75):0:1.0:1:False:False:Binary
(317,76):0:1.0:1:False:False:Binary
(317,77):0:1.0:1:False:False:Binary
(317,78):0:-0.0:1:False:False:Binary
(317,79):0:-0.0:1:False:False:Binary
(317,80):0:1.0:1:False:False:Binary
(317,81):0:1.0:1:False:False:Binary
(317,82):0:-0.0:1:False:False:Binary
(317,83):0:1.0:1:False:False:Binary
(317,84):0:1.0:1:False:False:Binary
(317,85):0:1.0:1:False:False:Binary
